datetime,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,UK,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,KV,UK1,UK2,UK3,UK4,UK5,UK6,UK7,UK8,UK9,NO081,NO0A1,NO0A3,NO071,NO082,NO020,NO091,NO092,NO0A2,NO060,NO074
2010-01-03 00:00:00,1025.0,13523.6,2489.6,20458.8,8196.6,16721.0,13677.4,109443.6,6992.6,2031.4,51854.2,18499.28675493289,142108.2,67841.0,9822.0,3531.2,8855.0,6832.8,54292.0,2243.6,1349.4,1486.8,806.0,1850.0,21753.6,32223.4,33562.0,9977.4,11380.2,9708.2,40247.2844603807,2470.6,6173.4,1725.8,66.2,1125.8,5808.2,9722.4,8113.0,7808.4,24544.4,9040.2,1612.0,2510.4,2903.9,2828.9,2789.0,5086.4,1807.8,2519.9,2198.9,5292.5,2419.1,1866.5
2010-01-03 01:00:00,937.6,13087.0,2319.4,19486.4,7772.6,16249.0,13805.6,105632.8,6750.2,2010.2,47292.6,18279.09470051214,137151.0,67437.2,9345.6,3290.8,8212.8,6142.0,51653.2,2248.4,1295.6,1447.8,753.0,1692.2,20519.8,31953.2,32356.0,9118.2,11231.6,8874.0,39953.87424195638,2342.8,6054.2,1577.6,65.8,1119.2,5773.8,9664.6,8064.8,7762.0,24398.4,8986.4,1602.4,2489.3,2879.5,2805.2,2765.6,5043.8,1792.8,2498.7,2180.6,5248.2,2398.9,1850.8
2010-01-03 02:00:00,878.0,12484.6,2254.4,18676.6,7595.4,15927.8,13767.2,101926.0,6688.0,1999.8,44351.0,18207.90027091089,131198.6,66255.6,8897.4,3166.0,7864.6,5642.6,50223.8,2246.0,1267.4,1450.0,731.4,1584.8,20059.8,31437.0,31889.2,8658.0,11222.2,8563.2,39970.70426830691,2336.8,6051.8,1522.4,64.6,1099.6,5672.6,9495.2,7923.4,7626.0,23970.8,8829.0,1574.4,2449.2,2833.0,2759.9,2721.0,4962.2,1763.8,2458.3,2145.3,5163.4,2360.1,1820.9
2010-01-03 03:00:00,853.8,12450.4,2232.0,18172.6,7513.8,15581.4,13783.0,100718.6,6750.2,2014.4,43029.8,18252.209040388465,128637.6,64575.6,8774.4,3133.2,7893.0,5323.2,49964.0,2253.4,1250.4,1526.0,705.8,1540.8,20082.0,31485.2,31847.2,8285.2,11327.6,8346.4,40164.95927124437,2292.2,6079.4,1483.8,63.0,1071.6,5528.6,9254.4,7722.6,7432.6,23363.0,8605.2,1534.4,2453.0,2837.3,2764.1,2725.2,4970.0,1766.5,2462.1,2148.6,5171.3,2363.7,1823.6
2010-01-03 04:00:00,855.0,12670.0,2317.2,18060.4,7684.0,15732.2,13565.0,98550.6,6868.2,2067.2,43228.2,18350.439329331963,129216.6,62786.4,8776.6,3214.2,8150.8,5082.2,50806.2,2354.4,1253.2,1641.2,698.0,1543.0,20203.6,31564.3,32143.6,8079.2,11557.6,8317.2,40709.8060279176,2473.6,6157.4,1478.6,61.2,1042.0,5375.6,8998.0,7508.6,7226.6,22715.6,8366.6,1492.0,2459.1,2844.4,2771.0,2732.1,4982.5,1771.0,2468.3,2154.0,5184.3,2369.6,1828.2
2010-01-03 05:00:00,898.6,12628.4,2449.2,18329.0,7791.2,15056.4,13850.4,95160.8,7224.6,2142.8,43988.2,18127.093091321283,130280.6,64405.0,8845.6,3441.6,8646.2,4925.8,53393.6,2507.0,1208.0,1750.0,725.4,1622.0,20754.2,31884.4,32786.0,8023.4,11895.4,8536.0,41647.420989903825,2628.2,6279.0,1517.6,62.8,1068.8,5514.0,9230.0,7702.2,7413.0,23301.4,8582.4,1530.4,2484.0,2873.4,2799.2,2759.8,5032.9,1788.8,2493.3,2175.9,5236.8,2393.6,1846.9
2010-01-03 06:00:00,952.2,13604.0,2679.8,18023.0,8096.4,14226.8,14180.8,97115.8,7732.2,2267.0,44893.2,18472.401094809215,133200.0,74868.2,9097.8,3575.0,9076.8,4954.0,55908.6,2620.4,1264.6,1793.4,778.6,1718.4,21665.2,32271.6,33483.4,8214.6,12104.0,9090.8,42686.42165279689,2848.2,6340.8,1616.2,73.0,1242.6,6410.0,10729.4,8953.4,8617.2,27086.8,9976.6,1779.0,2514.2,2908.1,2833.2,2793.3,5094.0,1810.7,2523.5,2202.3,5300.4,2422.7,1869.2
2010-01-03 07:00:00,1082.0,14426.0,3002.2,18733.8,8895.8,14207.4,14448.2,100590.4,8273.0,2324.0,45753.6,18545.247715814716,135791.2,87988.8,10005.2,3874.6,9551.4,5012.6,58730.0,2812.4,1318.2,1939.0,865.0,1953.0,23120.2,32645.0,34364.4,8266.6,12482.6,9852.0,43446.6116381962,3109.8,6513.0,1751.4,85.8,1460.2,7533.2,12609.8,10522.6,10127.4,31833.8,11725.0,2090.8,2543.3,2941.8,2865.9,2825.6,5153.0,1831.5,2552.8,2227.7,5361.7,2450.7,1890.8
2010-01-03 08:00:00,1233.8,15443.0,3324.6,19858.2,9800.2,14805.0,15634.8,106274.0,8863.4,2410.2,48142.2,18830.325832656854,142078.0,90850.0,10929.8,4237.4,10229.8,4954.0,64531.8,3016.8,1374.8,2030.4,933.8,2227.0,24712.2,33538.2,36595.8,8446.6,12806.0,10619.6,44352.59426149951,3442.8,6978.6,1888.0,88.6,1507.8,7778.2,13019.8,10864.6,10456.6,32869.0,12106.4,2158.8,2612.9,3022.3,2944.4,2902.9,5294.0,1881.7,2622.7,2288.6,5508.5,2517.8,1942.6
2010-01-03 09:00:00,1338.2,16340.4,3472.4,21050.8,10494.6,14883.2,16533.8,112032.6,9246.8,2443.8,53056.0,19080.557730791214,147136.0,93524.8,11811.4,4510.8,10717.4,5510.0,67900.8,3056.2,1471.0,1995.6,979.2,2415.4,26233.4,34340.1,38544.0,9270.4,12918.8,11180.6,45444.31548886411,3680.6,7279.2,1987.6,91.4,1552.2,8007.2,13403.2,11184.6,10764.6,33836.6,12462.8,2222.4,2675.3,3094.6,3014.7,2972.4,5420.6,1926.6,2685.3,2343.3,5640.1,2578.1,1989.1
2010-01-03 10:00:00,1386.8,16811.2,3472.4,21860.4,10925.8,14559.2,16736.0,118297.0,9280.0,2433.4,55976.2,19071.09518002143,149956.6,93822.8,12130.4,4591.6,11014.0,6261.6,69103.2,3044.0,1564.4,1980.4,979.2,2503.2,27208.6,34844.3,39553.4,10046.0,12940.2,11466.2,45887.77654463052,3799.6,7432.8,2038.4,91.6,1557.0,8032.8,13446.0,11220.2,10798.8,33944.4,12502.4,2229.4,2714.6,3140.0,3059.0,3016.0,5500.1,1954.9,2724.7,2377.8,5723.0,2615.9,2018.2
2010-01-03 11:00:00,1431.8,16201.4,3441.0,22322.6,11021.4,15416.6,16769.8,120235.0,9193.0,2412.4,56896.2,18939.67086377439,154609.2,94577.2,11895.4,4502.0,11052.6,6911.0,69058.8,2994.6,1578.6,1967.2,985.0,2584.2,27712.8,35143.7,40195.8,10732.6,12957.0,11451.6,45670.20283048449,3671.8,7237.8,2035.8,92.4,1569.6,8097.4,13554.0,11310.4,10885.6,34217.4,12603.0,2247.4,2738.0,3167.1,3085.3,3042.0,5547.4,1971.7,2748.1,2398.2,5772.2,2638.3,2035.6
2010-01-03 12:00:00,1453.6,15845.4,3382.8,21928.6,10930.4,15567.4,16787.8,117162.2,9058.2,2439.6,58525.0,18862.017867774714,147095.2,94733.8,10912.6,4327.2,10885.0,7430.0,66129.8,2977.4,1527.6,1949.8,983.0,2623.6,27507.0,34983.6,40877.6,10871.8,13067.2,11443.4,45408.4249507431,3505.2,7118.6,2034.4,92.4,1572.2,8110.8,13576.4,11329.2,10903.6,34274.0,12623.8,2251.2,2725.5,3152.7,3071.2,3028.0,5522.1,1962.8,2735.6,2387.3,5745.9,2626.3,2026.4
2010-01-03 13:00:00,1446.4,15391.8,3313.4,21264.2,10832.6,15684.8,16942.8,114982.2,9089.4,2469.2,59195.2,19140.787617437,142577.8,94154.2,10701.4,4147.8,10910.8,7486.4,65275.8,2977.4,1502.2,2045.6,994.8,2610.6,27215.2,34691.2,40513.0,10482.2,13203.8,11245.2,45429.513176531706,3365.6,6939.6,1999.2,92.0,1562.6,8061.2,13493.4,11259.8,10837.0,34064.4,12546.6,2237.4,2702.7,3126.3,3045.6,3002.7,5475.9,1946.4,2712.8,2367.4,5697.8,2604.3,2009.3
2010-01-03 14:00:00,1452.4,15284.4,3347.0,20978.2,11114.6,15631.8,17194.6,114645.8,9286.2,2683.8,57564.4,19809.174140064784,140250.6,94157.0,11158.4,4067.0,10941.8,7271.4,65327.4,3226.2,1456.8,2323.8,1000.8,2621.4,26998.6,35078.4,40709.8,10300.2,13886.8,11188.8,46924.54672210362,3267.4,7052.0,1989.2,92.0,1562.6,8061.4,13493.8,11260.2,10837.4,34065.4,12547.0,2237.4,2732.9,3161.2,3079.6,3036.3,5537.1,1968.0,2743.0,2393.8,5761.4,2633.4,2031.8
2010-01-03 15:00:00,1509.6,16338.0,3651.4,21185.0,11459.6,16240.6,17821.6,120721.4,10216.4,2700.8,56339.2,19874.06020248618,142554.2,94498.6,12352.4,4486.8,11772.4,7252.0,68017.6,3536.4,1471.0,2347.8,1063.6,2724.6,27874.2,35455.3,45345.6,10159.2,15451.6,12104.4,48711.16554348355,3472.6,7595.8,2152.0,92.2,1568.4,8090.6,13542.8,11301.0,10876.6,34189.0,12592.6,2245.6,2762.2,3195.1,3112.7,3068.8,5596.6,1989.2,2772.4,2419.6,5823.3,2661.7,2053.6
2010-01-03 16:00:00,1554.4,17594.0,3985.0,23425.0,12713.4,17106.4,17936.2,130970.8,11347.6,2688.0,57193.0,19801.21358148068,155570.2,98764.0,13781.4,5129.6,12182.4,7916.6,77925.4,3534.0,1638.0,2304.2,1105.0,2805.6,31922.8,35493.1,46730.0,10472.8,15916.6,12675.8,48960.37159631249,3989.8,7701.2,2253.4,96.4,1639.0,8455.8,14154.0,11811.0,11367.6,35732.2,13161.0,2346.8,2765.2,3198.5,3116.0,3072.2,5602.6,1991.3,2775.4,2422.1,5829.6,2664.6,2055.8
2010-01-03 17:00:00,1559.4,17798.8,3951.4,24534.0,13035.0,17748.8,18044.0,133618.0,11088.6,2650.2,63105.8,19657.172530873926,163099.0,104353.4,14087.4,5195.2,12123.2,8759.2,80952.6,3514.2,1700.2,2260.8,1134.4,2814.4,32630.4,35465.6,47002.6,11985.2,15974.0,12817.6,48428.09666655171,4043.4,7653.0,2278.8,101.8,1731.8,8934.4,14955.0,12479.6,12011.0,37754.4,13905.8,2479.8,2763.0,3196.0,3113.6,3069.8,5598.2,1989.9,2773.4,2420.2,5825.0,2662.5,2054.2
2010-01-03 18:00:00,1543.6,17511.0,3911.2,24529.6,12720.4,17561.6,17711.4,130825.8,10473.4,2585.0,65629.0,19318.172894565858,162869.6,102672.8,13956.0,5234.6,12133.4,8746.2,82218.2,3410.8,1677.6,2176.0,1150.2,2785.8,32385.0,35140.4,47687.0,12580.8,15770.4,12711.4,47558.20735277122,4043.4,7662.2,2259.8,100.2,1704.0,8790.4,14714.2,12278.6,11817.4,37146.4,13681.8,2439.8,2737.6,3166.7,3085.0,3041.6,5546.8,1971.5,2747.9,2398.1,5771.5,2638.0,2035.4
2010-01-03 19:00:00,1516.8,16799.0,3823.8,23803.4,12310.2,17399.6,17320.4,125737.2,9756.4,2475.4,67296.2,18755.977219465676,157858.8,98407.4,13419.2,5228.0,11922.0,8474.6,80002.8,3231.0,1615.4,2023.8,1152.2,2737.6,31365.6,34617.2,46389.0,12820.2,15204.8,12748.8,46179.15904903671,3921.4,7478.8,2266.4,96.0,1633.2,8425.2,14103.0,11768.4,11326.6,35603.2,13113.4,2338.4,2696.8,3119.6,3039.1,2996.2,5464.2,1942.2,2707.0,2362.3,5685.7,2598.8,2005.0
2010-01-03 20:00:00,1491.4,15843.0,3642.6,22890.2,11790.4,17371.6,16563.0,123622.6,9132.8,2315.4,68229.0,19397.327882751215,151908.6,92767.8,12529.2,5267.4,11499.0,8112.0,76135.6,2933.0,1547.4,1845.6,1124.6,2691.6,29671.8,33994.2,43733.0,12861.0,14248.6,12423.6,44601.80031432846,3743.0,7237.8,2208.6,90.6,1539.6,7942.4,13294.8,11094.0,10677.4,33562.8,12361.8,2204.4,2648.4,3063.5,2984.4,2942.3,5366.0,1907.3,2658.2,2319.8,5583.3,2552.0,1969.0
2010-01-03 21:00:00,1458.6,16547.8,3405.2,23482.2,11522.4,17692.8,16050.6,126199.4,8399.4,2153.4,67217.2,18968.20871530232,156966.4,84615.0,11970.8,5079.2,11026.8,7738.4,71016.8,2667.2,1657.8,1658.6,1099.0,2632.4,27664.0,33307.6,41307.6,12473.2,13153.6,12240.0,42502.71076275373,3416.0,7104.8,2176.0,82.6,1404.2,7244.4,12126.4,10119.0,9739.0,30613.2,11275.4,2010.6,2594.8,3001.6,2924.1,2883.0,5257.5,1868.7,2604.6,2273.0,5470.5,2500.6,1929.3
2010-01-03 22:00:00,1388.0,15574.6,3042.6,23466.8,10790.6,17223.6,15488.8,120484.4,7802.6,2010.2,62992.8,18135.05364990539,153403.6,75638.4,10785.4,4524.0,10554.8,7278.0,64775.2,2445.4,1575.8,1504.2,1044.0,2505.4,25010.6,32187.3,38339.4,11773.6,12367.6,11812.4,40572.52978888977,3121.8,6859.4,2100.0,73.8,1255.2,6475.8,10839.8,9045.6,8705.8,27365.4,10079.4,1797.4,2507.7,2900.6,2825.7,2786.0,5080.7,1805.9,2517.0,2196.6,5286.6,2416.4,1864.3
2010-01-03 23:00:00,1254.4,15033.2,2700.0,21992.6,9734.8,17022.6,15403.4,114215.2,7367.6,1924.0,56599.6,17520.43844752496,146018.4,67544.4,9638.8,3964.2,9662.4,7349.6,59441.2,2312.4,1488.0,1419.4,959.4,2264.2,22879.0,31153.1,36137.0,10602.8,12070.4,11430.8,39770.16335191322,2866.0,6753.8,2032.2,66.0,1121.0,5782.8,9679.8,8077.6,7774.2,24437.0,9000.8,1605.0,2427.0,2807.4,2735.0,2696.5,4917.5,1747.9,2436.0,2125.9,5116.7,2338.8,1804.5
2010-01-04 00:00:00,1155.2,13606.2,2491.2,20078.0,8877.4,16218.4,14916.6,104088.0,6153.4,1715.6,46049.0,15969.48131659136,150252.2,65668.2,9991.6,3421.8,8894.4,6063.2,52166.2,1998.6,1295.0,1349.6,836.8,2085.0,20394.8,29515.5,34226.2,9507.0,11590.8,10424.0,37137.582242166834,3037.4,6255.4,1853.2,64.2,1089.8,5622.2,9411.0,7853.2,7558.4,23758.4,8750.8,1560.4,2299.5,2659.8,2591.2,2554.7,4659.0,1656.0,2308.1,2014.2,4847.7,2215.9,1709.6
2010-01-04 01:00:00,1073.2,13326.2,2397.0,19370.8,8587.8,16110.0,14871.6,102048.6,6065.6,1705.2,43629.4,15893.931109651636,146818.0,64927.4,9721.4,3528.8,8478.4,5552.2,50080.2,1991.8,1267.8,1217.8,784.8,1937.0,20058.2,29210.4,33656.2,8818.4,11485.8,9650.8,36951.43809530191,2982.2,6166.2,1715.8,63.4,1077.6,5558.8,9304.8,7764.6,7473.0,23490.4,8652.0,1542.8,2275.7,2632.3,2564.5,2528.2,4610.8,1638.9,2284.2,1993.3,4797.6,2192.9,1691.9
2010-01-04 02:00:00,1023.4,13093.4,2320.4,18832.8,8489.2,15943.8,14749.6,102649.8,6082.0,1717.8,42653.4,16109.91758595248,142400.2,63841.4,9533.2,3476.2,8337.4,5230.0,49440.0,2021.0,1204.8,1404.0,763.0,1847.0,20058.2,29459.5,33937.6,8526.0,11678.4,9171.4,37046.740654154324,2566.4,6132.4,1630.4,62.4,1059.6,5465.8,9149.2,7634.8,7348.0,23097.4,8507.2,1517.0,2295.1,2654.8,2586.3,2549.9,4650.2,1652.8,2303.6,2010.4,4838.5,2211.6,1706.3
2010-01-04 03:00:00,1003.6,13755.0,2338.0,19004.2,8542.6,15545.6,14946.6,105939.0,6179.8,1796.6,42547.0,16863.166667071215,143618.2,62855.8,9689.4,3532.8,8600.0,5110.2,50531.6,2165.2,1295.0,1550.4,764.6,1811.4,20356.2,29809.2,34369.4,8316.8,12052.8,8964.6,37657.488116416986,2708.8,6321.2,1593.8,61.4,1043.2,5381.4,9008.0,7516.8,7234.6,22740.8,8376.0,1493.6,2322.3,2686.2,2617.0,2580.1,4705.4,1672.4,2331.0,2034.1,4895.9,2237.9,1726.7
2010-01-04 04:00:00,1030.6,15822.0,2483.4,20118.6,9019.2,16654.4,16075.4,113372.4,6822.4,2041.8,43805.4,18390.842919126764,153419.4,61478.2,10818.2,3736.8,9648.6,5105.6,54503.2,2676.8,1353.8,1887.4,761.2,1860.2,21466.6,31070.5,36466.4,8359.4,13309.2,9316.4,39937.24698700765,3012.0,6850.0,1656.2,60.0,1020.2,5263.6,8810.6,7352.2,7076.0,22242.4,8192.4,1460.8,2420.7,2800.0,2727.7,2689.2,4904.5,1743.3,2429.7,2120.3,5103.1,2332.6,1799.6
2010-01-04 05:00:00,1110.6,18623.2,2803.4,22784.6,9974.2,17196.2,18420.8,132544.4,8431.6,2365.8,49419.0,19205.97407829553,169236.2,63925.6,12671.6,4255.6,11774.8,5227.6,66703.6,3172.4,1601.4,2069.4,823.4,2004.4,24506.4,33819.2,42898.8,8596.2,15358.2,10484.0,44841.678882673994,3694.4,7809.8,1863.8,62.4,1061.0,5473.0,9161.2,7644.8,7357.8,23128.0,8518.6,1519.0,2634.7,3047.6,2969.0,2927.3,5338.3,1897.5,2644.6,2307.9,5554.7,2538.8,1958.9
2010-01-04 06:00:00,1190.4,20296.8,3229.4,25366.8,11260.0,18420.8,19787.4,149300.2,10238.6,2594.2,59646.2,19796.106808049368,180767.6,76134.2,13510.2,4911.6,12609.4,5904.4,81571.8,3465.4,1761.0,2186.6,900.6,2148.6,30120.6,37356.1,47784.0,9490.4,16159.4,11738.4,49441.95367561987,4220.6,8245.0,2086.8,74.4,1263.6,6518.4,10911.0,9104.8,8763.0,27544.8,10145.4,1809.2,2910.4,3366.3,3279.5,3233.3,5896.6,2095.8,2921.1,2549.3,6135.5,2804.4,2163.7
2010-01-04 07:00:00,1303.6,20756.8,3510.0,26123.4,12085.8,19045.8,19982.4,153881.6,10813.8,2631.6,67879.2,19503.368531060252,181171.4,91898.6,14525.0,5182.2,12699.4,7389.2,91980.2,3566.8,1704.4,2249.4,983.0,2352.8,33475.4,38671.5,49883.6,10932.4,16680.4,12138.4,50483.99590954013,4291.8,8393.8,2158.0,89.8,1525.2,7868.0,13170.2,10990.0,10577.4,33248.4,12246.0,2183.8,3012.9,3485.0,3395.0,3347.2,6104.3,2169.7,3024.1,2639.0,6351.5,2903.2,2239.9
2010-01-04 08:00:00,1362.8,20815.4,3639.6,26151.2,12506.8,18993.0,20033.8,153980.4,10771.0,2625.4,70858.4,19344.7581562524,180698.2,95881.0,14613.0,5271.0,12770.0,8091.2,95712.2,3598.2,1826.0,2218.0,1021.6,2459.6,34311.6,38281.3,50915.0,12705.6,16671.6,12364.6,49812.01148392975,4220.6,8387.4,2198.2,93.6,1591.2,8209.0,13740.8,11466.4,11035.8,34689.2,12776.8,2278.4,2982.3,3449.7,3360.8,3313.5,6042.6,2147.7,2993.6,2612.4,6287.5,2873.8,2217.3
2010-01-04 09:00:00,1366.8,20929.0,3608.2,26166.2,12200.8,19237.4,19806.6,156237.6,10909.6,2606.8,72454.4,19201.46810173849,177711.0,98504.6,14529.0,5196.2,12772.4,8337.4,96097.6,3530.6,1868.0,2115.4,1023.4,2467.0,34483.0,37860.3,51026.0,13616.4,16527.0,12179.0,49977.67571921149,4094.2,8332.2,2165.2,96.2,1634.8,8433.6,14116.8,11780.0,11337.8,35638.4,13126.4,2340.8,2949.6,3411.9,3323.8,3277.0,5976.2,2124.1,2960.7,2583.6,6218.3,2842.2,2192.9
2010-01-04 10:00:00,1359.6,20893.8,3608.2,26395.6,12219.4,19101.2,19678.2,157476.0,10846.4,2588.0,72870.8,19113.90195731332,176502.0,98494.6,14435.0,5206.4,12801.6,8402.0,95231.6,3465.4,1949.8,2165.6,1016.6,2454.0,34493.8,37730.8,51613.2,13860.6,16338.8,12068.8,49416.81002179498,4087.2,8336.4,2145.6,96.2,1634.6,8432.8,14115.4,11778.8,11336.6,35634.6,13125.0,2340.4,2939.5,3400.2,3312.4,3265.8,5955.8,2116.9,2950.5,2574.7,6197.0,2832.5,2185.5
2010-01-04 11:00:00,1390.8,20290.8,3561.2,25602.6,12149.4,18554.4,19928.8,156170.2,10589.4,2625.4,72720.4,18953.78959031979,174276.8,98152.2,14421.0,5139.8,12918.4,8464.0,90941.0,3485.6,1952.0,2180.4,1003.2,2510.2,33938.6,37557.0,51401.0,14110.6,16384.8,12067.0,48862.838552040135,4048.2,8351.2,2145.2,95.8,1629.0,8403.4,14066.4,11738.0,11297.2,35510.8,13079.4,2332.4,2926.0,3384.5,3297.2,3250.7,5928.3,2107.1,2936.9,2562.9,6168.5,2819.6,2175.4
2010-01-04 12:00:00,1548.6,20251.8,3637.6,25351.8,12014.0,18710.6,20106.6,154673.6,10613.8,2617.2,72560.8,18881.39356696999,169561.8,97447.0,13900.6,4988.4,12813.8,8570.0,90067.4,3496.8,1880.6,2199.2,1001.6,2794.8,34011.4,37475.8,51904.4,13383.2,16067.4,11968.4,48622.14889808736,4098.8,8344.8,2127.8,95.2,1617.2,8343.0,13965.2,11653.6,11216.0,35255.6,12985.4,2315.6,2919.7,3377.3,3290.0,3243.8,5915.5,2102.6,2930.4,2557.3,6155.2,2813.4,2170.6
2010-01-04 13:00:00,1581.8,20044.2,3576.8,25103.2,12022.2,18262.2,20104.4,152620.8,10491.4,2619.2,69570.6,18947.781621577065,164215.0,96053.2,13768.4,4863.2,12833.2,8413.4,92071.6,3505.8,1834.4,2211.6,996.4,2854.8,33394.0,37230.5,50934.6,13533.0,15855.0,11860.2,48578.95858950105,3983.8,8268.4,2108.4,93.8,1594.2,8223.6,13765.6,11487.0,11055.6,34751.4,12799.8,2282.4,2900.6,3355.1,3268.4,3222.6,5876.9,2088.9,2911.3,2540.7,6114.9,2795.1,2156.4
2010-01-04 14:00:00,1544.4,19952.2,3508.2,24927.6,11925.6,18176.4,20245.8,150814.6,10267.2,2679.4,68312.2,19334.244210952635,162133.2,95514.2,14380.8,4784.4,12971.8,8372.0,92379.0,3528.4,1845.0,2318.4,996.4,2787.4,33145.4,37615.0,50382.0,13486.8,16017.0,11893.0,49260.27049959486,4000.0,8253.6,2114.4,93.2,1585.2,8177.6,13688.2,11422.4,10993.6,34556.4,12727.8,2269.6,2930.4,3389.8,3302.3,3255.8,5937.4,2110.4,2941.4,2566.8,6178.0,2823.8,2178.7
2010-01-04 15:00:00,1488.4,20817.4,3592.6,24904.0,12161.8,18408.2,20132.2,150754.0,10734.2,2698.2,68198.4,19430.82230849189,163568.0,95948.4,15137.4,5024.6,13456.0,8558.4,94967.0,3693.0,1910.0,2310.0,1050.2,2686.2,33445.4,38204.2,53180.0,13320.2,17330.4,12536.6,50045.806910220876,4121.8,8444.6,2228.8,93.6,1592.4,8214.8,13750.6,11474.4,11043.6,34713.6,12785.8,2280.0,2976.3,3442.7,3354.0,3306.7,6030.4,2143.4,2987.5,2607.2,6274.8,2868.1,2212.9
2010-01-04 16:00:00,1516.4,21569.0,3898.8,26937.8,12798.6,18584.6,20535.0,159145.2,11611.2,2654.6,69513.8,19231.658144670666,176996.8,102866.8,16152.2,5745.4,13726.0,9101.8,100413.4,3645.6,1947.8,2247.2,1114.2,2736.8,35970.8,38034.1,54268.0,13257.2,17818.6,13033.4,50365.9829536846,4411.2,8714.4,2317.0,100.4,1707.2,8807.0,14742.0,12301.8,11839.8,37216.6,13707.6,2444.4,2963.2,3427.6,3339.0,3292.0,6003.7,2133.9,2974.1,2595.5,6246.8,2855.3,2203.1
2010-01-04 17:00:00,1507.0,21052.4,3861.4,27777.8,13240.2,18884.6,20198.6,159499.8,11117.6,2575.6,72634.2,19141.08801587413,186440.0,109024.4,16220.2,5765.6,13499.8,9879.8,99417.2,3553.2,1947.8,2190.8,1131.0,2720.0,35316.8,37734.7,53557.4,14271.6,17597.6,13209.2,49736.98606525871,4413.6,8574.2,2348.4,106.4,1809.4,9334.2,15624.4,13038.2,12548.6,39444.4,14528.2,2590.8,2939.8,3400.5,3312.7,3266.1,5956.4,2117.0,2950.7,2575.1,6197.8,2832.9,2185.7
2010-01-04 18:00:00,1491.4,19922.8,3806.6,26719.2,13156.0,18685.4,20106.6,155880.8,10338.6,2484.2,74252.2,18718.427414823665,180917.4,107491.2,16084.2,5761.6,13332.0,9555.2,96551.0,3411.2,1897.4,2096.6,1127.6,2691.8,34268.6,37255.7,53525.4,15173.0,17210.0,13099.0,48799.371103272475,4445.6,8510.4,2328.8,105.0,1784.0,9203.0,15404.8,12854.8,12372.0,38889.6,14323.8,2554.2,2902.5,3357.3,3270.7,3224.6,5880.8,2090.3,2913.4,2542.3,6119.0,2797.0,2158.0
2010-01-04 19:00:00,1460.4,18403.8,3671.0,25469.8,12700.0,17523.8,19365.4,147213.4,9586.0,2376.2,73689.0,18002.87833756551,172060.4,103723.0,14819.2,5561.6,12952.4,9260.6,90826.2,3217.4,1874.4,2073.6,1115.8,2635.6,32585.8,36755.4,51793.2,15249.0,16264.4,12801.4,46819.30836456235,4213.6,8323.6,2275.8,101.2,1721.4,8880.4,14864.8,12404.2,11938.4,37526.4,13821.8,2464.8,2863.5,3312.3,3226.8,3181.3,5801.7,2062.1,2874.1,2508.3,6036.9,2759.3,2128.9
2010-01-04 20:00:00,1434.4,17198.2,3512.0,24119.6,12359.0,17017.2,18298.8,140361.4,8898.6,2208.0,71342.8,18262.422587251087,163787.4,97213.4,13350.0,5519.2,12366.0,8784.0,85506.4,2850.2,1786.2,1864.4,1097.2,2588.8,30521.6,35679.4,48558.6,14823.2,15064.8,12672.0,44743.94306699982,3889.6,7812.0,2252.8,95.0,1613.4,8323.0,13931.8,11625.6,11189.2,35171.2,12954.4,2310.0,2779.7,3215.3,3132.3,3088.3,5632.0,2001.7,2790.0,2434.8,5860.1,2678.5,2066.6
2010-01-04 21:00:00,1545.4,16980.8,3345.2,24593.2,12151.6,16830.8,16968.6,135367.0,8105.2,2027.2,66694.2,17565.04761543967,168530.6,89248.0,12391.4,5119.6,11762.8,8174.0,77312.4,2532.6,1744.2,1548.4,1063.6,2789.2,27859.0,34294.4,44941.6,14060.6,13895.8,12474.8,42278.24282094605,3531.2,7493.4,2217.8,87.2,1481.2,7641.0,12790.2,10673.0,10272.2,32289.4,11892.8,2120.8,2671.9,3090.5,3010.8,2968.4,5413.3,1924.1,2681.8,2340.3,5632.7,2574.6,1986.4
2010-01-04 22:00:00,1523.6,15593.0,3033.0,24644.6,11325.8,16528.4,16118.2,126004.2,7309.8,1894.4,59897.4,16612.484171281147,165919.0,79597.6,11284.6,4421.0,11098.6,7336.2,69931.8,2345.6,1656.0,1538.0,1030.0,2750.0,25691.8,32623.5,41489.8,13183.2,13199.8,11927.8,39369.48706192949,3241.8,7177.0,2120.4,77.8,1321.0,6814.8,11407.2,9519.0,9161.6,28798.0,10606.8,1891.4,2541.5,2939.9,2864.0,2823.7,5149.6,1830.3,2551.0,2226.3,5358.3,2449.2,1889.6
2010-01-04 23:00:00,1386.6,15041.0,2750.4,23061.0,10144.8,16906.4,15698.4,118059.4,6720.4,1817.4,53785.0,16106.913601581122,156905.8,70813.0,10452.0,3827.6,10252.0,7122.0,63121.4,2262.2,1601.4,1307.8,946.0,2502.6,23252.4,30977.8,38896.8,11409.8,12829.8,11465.8,37589.3569254076,3060.2,6909.4,2038.4,69.2,1175.2,6062.8,10148.4,8468.4,8150.4,25619.8,9436.2,1682.8,2413.4,2791.6,2719.6,2681.3,4889.8,1738.1,2422.4,2114.0,5088.0,2325.6,1794.2
